runlengthj, 10000 , 0.009338378906250000, 0.006530761718750000,  ,  ,  3.155
runlengthj, 10000 , 0.007568359375000000, 0.005859375000000000,  ,  ,  2.444
runlengthj, 10000 , 0.007690429687500000, 0.006164550781250000,  ,  ,  3.65
runlengthj, 10000 , 0.007995605468750000, 0.005798339843750000,  ,  ,  3.381
runlengthj, 10000 , 0.007263183593750000, 0.006835937500000000,  ,  ,  2.341
runlengthj, 10000 , 0.008666992187500000, 0.007934570312500000,  ,  ,  2.11
runlengthj, 10000 , 0.012023925781250000, 0.009521484375000000,  ,  ,  1.931
runlengthj, 10000 , 0.011108398437500000, 0.009216308593750000,  ,  ,  1.948
runlengthj, 10000 , 0.012695312500000000, 0.009704589843750000,  ,  ,  1.947
runlengthj, 10000 , 0.012268066406250000, 0.009765625000000000,  ,  ,  1.865
runlengthj, 10000 , 0.013244628906250000, 0.010131835937500000,  ,  ,  1.998
runlengthj, 10000 , 0.011535644531250000, 0.009216308593750000,  ,  ,  1.901
runlengthj, 10000 , 0.013122558593750000, 0.009521484375000000,  ,  ,  1.773
runlengthj, 10000 , 0.012756347656250000, 0.009643554687500000,  ,  ,  1.859
runlengthj, 10000 , 0.012573242187500000, 0.009521484375000000,  ,  ,  1.962
runlengthj, 10000 , 0.011901855468750000, 0.009765625000000000,  ,  ,  1.883
runlengthj, 10000 , 0.013122558593750000, 0.009765625000000000,  ,  ,  1.973
runlengthj, 10000 , 0.012268066406250000, 0.009033203125000000,  ,  ,  1.813
runlengthj, 10000 , 0.012756347656250000, 0.010742187500000000,  ,  ,  2.323
runlengthj, 10000 , 0.010925292968750000, 0.008911132812500000,  ,  ,  1.923
runlengthj, 10000 , 0.012268066406250000, 0.010559082031250000,  ,  ,  2.285
runlengthj, 10000 , 0.012023925781250000, 0.009033203125000000,  ,  ,  1.962
runlengthj, 10000 , 0.011962890625000000, 0.009155273437500000,  ,  ,  1.89
runlengthj, 10000 , 0.011291503906250000, 0.008728027343750000,  ,  ,  1.821
runlengthj, 10000 , 0.012695312500000000, 0.009033203125000000,  ,  ,  1.931
runlengthj, 10000 , 0.011413574218750000, 0.009643554687500000,  ,  ,  1.926
runlengthj, 10000 , 0.010742187500000000, 0.009033203125000000,  ,  ,  2.196
runlengthj, 10000 , 0.012207031250000000, 0.010253906250000000,  ,  ,  2.066
runlengthj, 10000 , 0.012023925781250000, 0.009216308593750000,  ,  ,  2.055
runlengthj, 10000 , 0.011108398437500000, 0.008178710937500000,  ,  ,  1.882
runlengthj, 10000 , 0.011230468750000000, 0.009765625000000000,  ,  ,  2.163
