matrixmultj, 100 , 0.125183105468750000, 0.099731445312500000,  ,  ,  30.136
matrixmultj, 100 , 0.132080078125000000, 0.110046386718750000,  ,  ,  27.9
matrixmultj, 100 , 0.161743164062500000, 0.137939453125000000,  ,  ,  23.188
matrixmultj, 100 , 0.163818359375000000, 0.135803222656250000,  ,  ,  23.588
matrixmultj, 100 , 0.164306640625000000, 0.138916015625000000,  ,  ,  23.526
matrixmultj, 100 , 0.150634765625000000, 0.133117675781250000,  ,  ,  22.946
matrixmultj, 100 , 0.159973144531250000, 0.135498046875000000,  ,  ,  23.388
matrixmultj, 100 , 0.158874511718750000, 0.138488769531250000,  ,  ,  23.5
matrixmultj, 100 , 0.154296875000000000, 0.134338378906250000,  ,  ,  22.941
matrixmultj, 100 , 0.158691406250000000, 0.135070800781250000,  ,  ,  22.802
matrixmultj, 100 , 0.162109375000000000, 0.134704589843750000,  ,  ,  22.772
matrixmultj, 100 , 0.158691406250000000, 0.135131835937500000,  ,  ,  22.935
matrixmultj, 100 , 0.165588378906250000, 0.136962890625000000,  ,  ,  23.423
matrixmultj, 100 , 0.150756835937500000, 0.135314941406250000,  ,  ,  23.65
matrixmultj, 100 , 0.129272460937500000, 0.084777832031250000,  ,  ,  43.874
matrixmultj, 100 , 0.154907226562500000, 0.131591796875000000,  ,  ,  24.05
matrixmultj, 100 , 0.161071777343750000, 0.135925292968750000,  ,  ,  23.021
matrixmultj, 100 , 0.159179687500000000, 0.139343261718750000,  ,  ,  23.706
matrixmultj, 100 , 0.153442382812500000, 0.127807617187500000,  ,  ,  23.445
matrixmultj, 100 , 0.163635253906250000, 0.137451171875000000,  ,  ,  23.699
matrixmultj, 100 , 0.163391113281250000, 0.135192871093750000,  ,  ,  22.782
matrixmultj, 100 , 0.161010742187500000, 0.135009765625000000,  ,  ,  22.735
matrixmultj, 100 , 0.152954101562500000, 0.134155273437500000,  ,  ,  22.759
matrixmultj, 100 , 0.159545898437500000, 0.135986328125000000,  ,  ,  22.744
matrixmultj, 100 , 0.155273437500000000, 0.134826660156250000,  ,  ,  22.716
matrixmultj, 100 , 0.156677246093750000, 0.134582519531250000,  ,  ,  22.774
matrixmultj, 100 , 0.154602050781250000, 0.130737304687500000,  ,  ,  23.482
matrixmultj, 100 , 0.156921386718750000, 0.136901855468750000,  ,  ,  23.598
matrixmultj, 100 , 0.155944824218750000, 0.134521484375000000,  ,  ,  22.745
matrixmultj, 100 , 0.159912109375000000, 0.135192871093750000,  ,  ,  22.842
matrixmultj, 100 , 0.161193847656250000, 0.134643554687500000,  ,  ,  23.282
matrixmultj, 100 , 0.156677246093750000, 0.136352539062500000,  ,  ,  23.601
matrixmultj, 100 , 0.155212402343750000, 0.133178710937500000,  ,  ,  22.59
matrixmultj, 100 , 0.158935546875000000, 0.135314941406250000,  ,  ,  22.854
matrixmultj, 100 , 0.156066894531250000, 0.134399414062500000,  ,  ,  22.672
matrixmultj, 100 , 0.159790039062500000, 0.135192871093750000,  ,  ,  22.824
matrixmultj, 100 , 0.162719726562500000, 0.134582519531250000,  ,  ,  22.778
matrixmultj, 100 , 0.159423828125000000, 0.134948730468750000,  ,  ,  22.829
matrixmultj, 100 , 0.168701171875000000, 0.145690917968750000,  ,  ,  23.553
matrixmultj, 100 , 0.157653808593750000, 0.137695312500000000,  ,  ,  23.573
matrixmultj, 100 , 0.153869628906250000, 0.136840820312500000,  ,  ,  23.042
matrixmultj, 100 , 0.155151367187500000, 0.134094238281250000,  ,  ,  23.485
matrixmultj, 100 , 0.162353515625000000, 0.129638671875000000,  ,  ,  23.513
matrixmultj, 100 , 0.155090332031250000, 0.134338378906250000,  ,  ,  23.672
matrixmultj, 100 , 0.157775878906250000, 0.135131835937500000,  ,  ,  23.366
matrixmultj, 100 , 0.168334960937500000, 0.139831542968750000,  ,  ,  23.485
matrixmultj, 100 , 0.156005859375000000, 0.133972167968750000,  ,  ,  22.605
matrixmultj, 100 , 0.158691406250000000, 0.135314941406250000,  ,  ,  22.862
matrixmultj, 100 , 0.160217285156250000, 0.125366210937500000,  ,  ,  23.201
matrixmultj, 100 , 0.148681640625000000, 0.130310058593750000,  ,  ,  22.881
matrixmultj, 100 , 0.157836914062500000, 0.136840820312500000,  ,  ,  23.474
matrixmultj, 100 , 0.164062500000000000, 0.138183593750000000,  ,  ,  23.316
matrixmultj, 100 , 0.154663085937500000, 0.136901855468750000,  ,  ,  23.032
matrixmultj, 100 , 0.159790039062500000, 0.140258789062500000,  ,  ,  23.765
matrixmultj, 100 , 0.156616210937500000, 0.130859375000000000,  ,  ,  23.356
matrixmultj, 100 , 0.162597656250000000, 0.134033203125000000,  ,  ,  23.604
matrixmultj, 100 , 0.162597656250000000, 0.135681152343750000,  ,  ,  23.011
matrixmultj, 100 , 0.165161132812500000, 0.136901855468750000,  ,  ,  23.577
matrixmultj, 100 , 0.158142089843750000, 0.136169433593750000,  ,  ,  23.53
matrixmultj, 100 , 0.159484863281250000, 0.138854980468750000,  ,  ,  23.157
matrixmultj, 100 , 0.162841796875000000, 0.135498046875000000,  ,  ,  23.336
matrixmultj, 100 , 0.164733886718750000, 0.133056640625000000,  ,  ,  23.498
matrixmultj, 100 , 0.167846679687500000, 0.135864257812500000,  ,  ,  23.46
